0.050 quantile:	acc: 0.9270	loss: 0.2207
0.100 quantile:	acc: 0.9298	loss: 0.2246
0.150 quantile:	acc: 0.9313	loss: 0.2273
0.200 quantile:	acc: 0.9324	loss: 0.2296
0.250 quantile:	acc: 0.9333	loss: 0.2317
0.300 quantile:	acc: 0.9340	loss: 0.2340
0.350 quantile:	acc: 0.9346	loss: 0.2361
0.400 quantile:	acc: 0.9352	loss: 0.2380
0.450 quantile:	acc: 0.9358	loss: 0.2399
0.500 quantile:	acc: 0.9363	loss: 0.2420
0.550 quantile:	acc: 0.9368	loss: 0.2441
0.600 quantile:	acc: 0.9373	loss: 0.2465
0.650 quantile:	acc: 0.9378	loss: 0.2491
0.700 quantile:	acc: 0.9382	loss: 0.2518
0.750 quantile:	acc: 0.9387	loss: 0.2549
0.800 quantile:	acc: 0.9393	loss: 0.2583
0.850 quantile:	acc: 0.9399	loss: 0.2631
0.900 quantile:	acc: 0.9405	loss: 0.2693
0.950 quantile:	acc: 0.9414	loss: 0.2801
Expectation:	acc: 0.9355	loss: 0.2452
Variance:	acc: 0.0000	loss: 0.0004
