0.050 quantile:	acc: 0.9614	loss: 0.1228
0.100 quantile:	acc: 0.9620	loss: 0.1237
0.150 quantile:	acc: 0.9623	loss: 0.1244
0.200 quantile:	acc: 0.9626	loss: 0.1250
0.250 quantile:	acc: 0.9628	loss: 0.1255
0.300 quantile:	acc: 0.9630	loss: 0.1260
0.350 quantile:	acc: 0.9632	loss: 0.1265
0.400 quantile:	acc: 0.9634	loss: 0.1269
0.450 quantile:	acc: 0.9635	loss: 0.1274
0.500 quantile:	acc: 0.9637	loss: 0.1278
0.550 quantile:	acc: 0.9638	loss: 0.1283
0.600 quantile:	acc: 0.9640	loss: 0.1287
0.650 quantile:	acc: 0.9641	loss: 0.1292
0.700 quantile:	acc: 0.9643	loss: 0.1297
0.750 quantile:	acc: 0.9644	loss: 0.1303
0.800 quantile:	acc: 0.9646	loss: 0.1310
0.850 quantile:	acc: 0.9648	loss: 0.1319
0.900 quantile:	acc: 0.9651	loss: 0.1330
0.950 quantile:	acc: 0.9655	loss: 0.1348
Expectation:	acc: 0.9636	loss: 0.1281
Variance:	acc: 0.0000	loss: 0.0000
