0.050 quantile:	acc: 0.9674	loss: 0.0986
0.100 quantile:	acc: 0.9682	loss: 0.1001
0.150 quantile:	acc: 0.9687	loss: 0.1013
0.200 quantile:	acc: 0.9691	loss: 0.1022
0.250 quantile:	acc: 0.9694	loss: 0.1030
0.300 quantile:	acc: 0.9697	loss: 0.1037
0.350 quantile:	acc: 0.9699	loss: 0.1045
0.400 quantile:	acc: 0.9702	loss: 0.1052
0.450 quantile:	acc: 0.9704	loss: 0.1059
0.500 quantile:	acc: 0.9706	loss: 0.1066
0.550 quantile:	acc: 0.9708	loss: 0.1073
0.600 quantile:	acc: 0.9710	loss: 0.1081
0.650 quantile:	acc: 0.9712	loss: 0.1089
0.700 quantile:	acc: 0.9714	loss: 0.1098
0.750 quantile:	acc: 0.9716	loss: 0.1108
0.800 quantile:	acc: 0.9718	loss: 0.1118
0.850 quantile:	acc: 0.9721	loss: 0.1132
0.900 quantile:	acc: 0.9725	loss: 0.1151
0.950 quantile:	acc: 0.9729	loss: 0.1179
Expectation:	acc: 0.9704	loss: 0.1072
Variance:	acc: 0.0000	loss: 0.0000
