0.050 quantile:	acc: 0.9285	loss: 0.2124
0.100 quantile:	acc: 0.9355	loss: 0.2189
0.150 quantile:	acc: 0.9381	loss: 0.2235
0.200 quantile:	acc: 0.9396	loss: 0.2270
0.250 quantile:	acc: 0.9409	loss: 0.2304
0.300 quantile:	acc: 0.9419	loss: 0.2335
0.350 quantile:	acc: 0.9428	loss: 0.2367
0.400 quantile:	acc: 0.9435	loss: 0.2400
0.450 quantile:	acc: 0.9441	loss: 0.2433
0.500 quantile:	acc: 0.9447	loss: 0.2468
0.550 quantile:	acc: 0.9453	loss: 0.2504
0.600 quantile:	acc: 0.9459	loss: 0.2542
0.650 quantile:	acc: 0.9464	loss: 0.2582
0.700 quantile:	acc: 0.9470	loss: 0.2629
0.750 quantile:	acc: 0.9475	loss: 0.2681
0.800 quantile:	acc: 0.9482	loss: 0.2742
0.850 quantile:	acc: 0.9489	loss: 0.2817
0.900 quantile:	acc: 0.9497	loss: 0.2932
0.950 quantile:	acc: 0.9508	loss: 0.3124
Expectation:	acc: 0.9422	loss: 0.2528
Variance:	acc: 0.0002	loss: 0.0011
