0.050 quantile:	acc: 0.9737	loss: 0.0807
0.100 quantile:	acc: 0.9741	loss: 0.0817
0.150 quantile:	acc: 0.9745	loss: 0.0825
0.200 quantile:	acc: 0.9747	loss: 0.0830
0.250 quantile:	acc: 0.9749	loss: 0.0835
0.300 quantile:	acc: 0.9751	loss: 0.0840
0.350 quantile:	acc: 0.9753	loss: 0.0844
0.400 quantile:	acc: 0.9754	loss: 0.0849
0.450 quantile:	acc: 0.9756	loss: 0.0853
0.500 quantile:	acc: 0.9757	loss: 0.0858
0.550 quantile:	acc: 0.9759	loss: 0.0862
0.600 quantile:	acc: 0.9760	loss: 0.0867
0.650 quantile:	acc: 0.9762	loss: 0.0872
0.700 quantile:	acc: 0.9763	loss: 0.0877
0.750 quantile:	acc: 0.9765	loss: 0.0883
0.800 quantile:	acc: 0.9766	loss: 0.0890
0.850 quantile:	acc: 0.9768	loss: 0.0898
0.900 quantile:	acc: 0.9771	loss: 0.0909
0.950 quantile:	acc: 0.9774	loss: 0.0925
Expectation:	acc: 0.9757	loss: 0.0861
Variance:	acc: 0.0000	loss: 0.0000
