0.050 quantile:	acc: 0.9679	loss: 0.0934
0.100 quantile:	acc: 0.9687	loss: 0.0950
0.150 quantile:	acc: 0.9692	loss: 0.0961
0.200 quantile:	acc: 0.9696	loss: 0.0971
0.250 quantile:	acc: 0.9699	loss: 0.0979
0.300 quantile:	acc: 0.9702	loss: 0.0987
0.350 quantile:	acc: 0.9704	loss: 0.0993
0.400 quantile:	acc: 0.9706	loss: 0.1001
0.450 quantile:	acc: 0.9708	loss: 0.1008
0.500 quantile:	acc: 0.9710	loss: 0.1015
0.550 quantile:	acc: 0.9712	loss: 0.1022
0.600 quantile:	acc: 0.9715	loss: 0.1030
0.650 quantile:	acc: 0.9716	loss: 0.1037
0.700 quantile:	acc: 0.9719	loss: 0.1046
0.750 quantile:	acc: 0.9721	loss: 0.1056
0.800 quantile:	acc: 0.9723	loss: 0.1067
0.850 quantile:	acc: 0.9726	loss: 0.1080
0.900 quantile:	acc: 0.9730	loss: 0.1098
0.950 quantile:	acc: 0.9735	loss: 0.1126
Expectation:	acc: 0.9709	loss: 0.1021
Variance:	acc: 0.0000	loss: 0.0000
