0.050 quantile:	acc: 0.7451	loss: 0.3876
0.100 quantile:	acc: 0.7819	loss: 0.4088
0.150 quantile:	acc: 0.8024	loss: 0.4242
0.200 quantile:	acc: 0.8143	loss: 0.4374
0.250 quantile:	acc: 0.8234	loss: 0.4502
0.300 quantile:	acc: 0.8330	loss: 0.4624
0.350 quantile:	acc: 0.8458	loss: 0.4742
0.400 quantile:	acc: 0.8594	loss: 0.4881
0.450 quantile:	acc: 0.8697	loss: 0.5005
0.500 quantile:	acc: 0.8780	loss: 0.5133
0.550 quantile:	acc: 0.8847	loss: 0.5278
0.600 quantile:	acc: 0.8900	loss: 0.5429
0.650 quantile:	acc: 0.8946	loss: 0.5611
0.700 quantile:	acc: 0.8986	loss: 0.5818
0.750 quantile:	acc: 0.9025	loss: 0.6040
0.800 quantile:	acc: 0.9057	loss: 0.6333
0.850 quantile:	acc: 0.9090	loss: 0.6711
0.900 quantile:	acc: 0.9126	loss: 0.7257
0.950 quantile:	acc: 0.9170	loss: 0.8295
Expectation:	acc: 0.8584	loss: 0.5485
Variance:	acc: 0.0032	loss: 0.0222
