0.050 quantile:	acc: 0.9606	loss: 0.1162
0.100 quantile:	acc: 0.9619	loss: 0.1184
0.150 quantile:	acc: 0.9626	loss: 0.1201
0.200 quantile:	acc: 0.9632	loss: 0.1214
0.250 quantile:	acc: 0.9637	loss: 0.1226
0.300 quantile:	acc: 0.9641	loss: 0.1239
0.350 quantile:	acc: 0.9645	loss: 0.1249
0.400 quantile:	acc: 0.9648	loss: 0.1259
0.450 quantile:	acc: 0.9651	loss: 0.1269
0.500 quantile:	acc: 0.9654	loss: 0.1281
0.550 quantile:	acc: 0.9657	loss: 0.1292
0.600 quantile:	acc: 0.9660	loss: 0.1303
0.650 quantile:	acc: 0.9663	loss: 0.1315
0.700 quantile:	acc: 0.9666	loss: 0.1329
0.750 quantile:	acc: 0.9669	loss: 0.1344
0.800 quantile:	acc: 0.9672	loss: 0.1361
0.850 quantile:	acc: 0.9676	loss: 0.1383
0.900 quantile:	acc: 0.9681	loss: 0.1413
0.950 quantile:	acc: 0.9687	loss: 0.1461
Expectation:	acc: 0.9651	loss: 0.1292
Variance:	acc: 0.0000	loss: 0.0001
