0.050 quantile:	acc: 0.9608	loss: 0.1260
0.100 quantile:	acc: 0.9614	loss: 0.1271
0.150 quantile:	acc: 0.9617	loss: 0.1279
0.200 quantile:	acc: 0.9620	loss: 0.1286
0.250 quantile:	acc: 0.9622	loss: 0.1291
0.300 quantile:	acc: 0.9624	loss: 0.1296
0.350 quantile:	acc: 0.9626	loss: 0.1301
0.400 quantile:	acc: 0.9627	loss: 0.1306
0.450 quantile:	acc: 0.9629	loss: 0.1311
0.500 quantile:	acc: 0.9630	loss: 0.1316
0.550 quantile:	acc: 0.9632	loss: 0.1320
0.600 quantile:	acc: 0.9633	loss: 0.1326
0.650 quantile:	acc: 0.9635	loss: 0.1331
0.700 quantile:	acc: 0.9636	loss: 0.1337
0.750 quantile:	acc: 0.9638	loss: 0.1344
0.800 quantile:	acc: 0.9640	loss: 0.1351
0.850 quantile:	acc: 0.9642	loss: 0.1360
0.900 quantile:	acc: 0.9645	loss: 0.1372
0.950 quantile:	acc: 0.9649	loss: 0.1390
Expectation:	acc: 0.9630	loss: 0.1319
Variance:	acc: 0.0000	loss: 0.0000
