0.050 quantile:	acc: 0.9101	loss: 0.2891
0.100 quantile:	acc: 0.9154	loss: 0.2949
0.150 quantile:	acc: 0.9176	loss: 0.2988
0.200 quantile:	acc: 0.9191	loss: 0.3024
0.250 quantile:	acc: 0.9202	loss: 0.3057
0.300 quantile:	acc: 0.9211	loss: 0.3084
0.350 quantile:	acc: 0.9219	loss: 0.3112
0.400 quantile:	acc: 0.9226	loss: 0.3141
0.450 quantile:	acc: 0.9233	loss: 0.3172
0.500 quantile:	acc: 0.9239	loss: 0.3201
0.550 quantile:	acc: 0.9244	loss: 0.3235
0.600 quantile:	acc: 0.9249	loss: 0.3268
0.650 quantile:	acc: 0.9255	loss: 0.3305
0.700 quantile:	acc: 0.9260	loss: 0.3349
0.750 quantile:	acc: 0.9266	loss: 0.3394
0.800 quantile:	acc: 0.9273	loss: 0.3449
0.850 quantile:	acc: 0.9279	loss: 0.3527
0.900 quantile:	acc: 0.9288	loss: 0.3630
0.950 quantile:	acc: 0.9299	loss: 0.3811
Expectation:	acc: 0.9220	loss: 0.3257
Variance:	acc: 0.0001	loss: 0.0009
