0.050 quantile:	acc: 0.9728	loss: 0.0857
0.100 quantile:	acc: 0.9734	loss: 0.0869
0.150 quantile:	acc: 0.9738	loss: 0.0878
0.200 quantile:	acc: 0.9740	loss: 0.0885
0.250 quantile:	acc: 0.9743	loss: 0.0892
0.300 quantile:	acc: 0.9745	loss: 0.0897
0.350 quantile:	acc: 0.9747	loss: 0.0903
0.400 quantile:	acc: 0.9748	loss: 0.0908
0.450 quantile:	acc: 0.9750	loss: 0.0914
0.500 quantile:	acc: 0.9751	loss: 0.0919
0.550 quantile:	acc: 0.9753	loss: 0.0924
0.600 quantile:	acc: 0.9755	loss: 0.0930
0.650 quantile:	acc: 0.9756	loss: 0.0935
0.700 quantile:	acc: 0.9758	loss: 0.0942
0.750 quantile:	acc: 0.9759	loss: 0.0949
0.800 quantile:	acc: 0.9761	loss: 0.0958
0.850 quantile:	acc: 0.9763	loss: 0.0968
0.900 quantile:	acc: 0.9766	loss: 0.0980
0.950 quantile:	acc: 0.9770	loss: 0.1003
Expectation:	acc: 0.9750	loss: 0.0923
Variance:	acc: 0.0000	loss: 0.0000
