0.050 quantile:	acc: 0.7089	loss: 0.4908
0.100 quantile:	acc: 0.7344	loss: 0.5070
0.150 quantile:	acc: 0.7460	loss: 0.5195
0.200 quantile:	acc: 0.7565	loss: 0.5296
0.250 quantile:	acc: 0.7688	loss: 0.5398
0.300 quantile:	acc: 0.7846	loss: 0.5488
0.350 quantile:	acc: 0.7954	loss: 0.5573
0.400 quantile:	acc: 0.8033	loss: 0.5661
0.450 quantile:	acc: 0.8090	loss: 0.5755
0.500 quantile:	acc: 0.8131	loss: 0.5849
0.550 quantile:	acc: 0.8167	loss: 0.5949
0.600 quantile:	acc: 0.8200	loss: 0.6048
0.650 quantile:	acc: 0.8229	loss: 0.6160
0.700 quantile:	acc: 0.8252	loss: 0.6291
0.750 quantile:	acc: 0.8279	loss: 0.6434
0.800 quantile:	acc: 0.8305	loss: 0.6607
0.850 quantile:	acc: 0.8335	loss: 0.6841
0.900 quantile:	acc: 0.8369	loss: 0.7166
0.950 quantile:	acc: 0.8410	loss: 0.7722
Expectation:	acc: 0.7958	loss: 0.6030
Variance:	acc: 0.0021	loss: 0.0093
