0.050 quantile:	acc: 0.9470	loss: 0.1444
0.100 quantile:	acc: 0.9498	loss: 0.1483
0.150 quantile:	acc: 0.9515	loss: 0.1513
0.200 quantile:	acc: 0.9526	loss: 0.1538
0.250 quantile:	acc: 0.9535	loss: 0.1560
0.300 quantile:	acc: 0.9542	loss: 0.1581
0.350 quantile:	acc: 0.9549	loss: 0.1601
0.400 quantile:	acc: 0.9555	loss: 0.1620
0.450 quantile:	acc: 0.9561	loss: 0.1641
0.500 quantile:	acc: 0.9566	loss: 0.1662
0.550 quantile:	acc: 0.9572	loss: 0.1684
0.600 quantile:	acc: 0.9577	loss: 0.1706
0.650 quantile:	acc: 0.9582	loss: 0.1731
0.700 quantile:	acc: 0.9587	loss: 0.1759
0.750 quantile:	acc: 0.9593	loss: 0.1790
0.800 quantile:	acc: 0.9598	loss: 0.1825
0.850 quantile:	acc: 0.9605	loss: 0.1869
0.900 quantile:	acc: 0.9612	loss: 0.1926
0.950 quantile:	acc: 0.9622	loss: 0.2028
Expectation:	acc: 0.9559	loss: 0.1691
Variance:	acc: 0.0000	loss: 0.0004
