0.050 quantile:	acc: 0.8849	loss: 0.3757
0.100 quantile:	acc: 0.8886	loss: 0.3813
0.150 quantile:	acc: 0.8906	loss: 0.3852
0.200 quantile:	acc: 0.8920	loss: 0.3884
0.250 quantile:	acc: 0.8930	loss: 0.3914
0.300 quantile:	acc: 0.8938	loss: 0.3944
0.350 quantile:	acc: 0.8945	loss: 0.3972
0.400 quantile:	acc: 0.8952	loss: 0.3999
0.450 quantile:	acc: 0.8958	loss: 0.4026
0.500 quantile:	acc: 0.8963	loss: 0.4054
0.550 quantile:	acc: 0.8969	loss: 0.4085
0.600 quantile:	acc: 0.8974	loss: 0.4118
0.650 quantile:	acc: 0.8980	loss: 0.4154
0.700 quantile:	acc: 0.8985	loss: 0.4196
0.750 quantile:	acc: 0.8991	loss: 0.4238
0.800 quantile:	acc: 0.8997	loss: 0.4291
0.850 quantile:	acc: 0.9004	loss: 0.4354
0.900 quantile:	acc: 0.9013	loss: 0.4439
0.950 quantile:	acc: 0.9025	loss: 0.4599
Expectation:	acc: 0.8950	loss: 0.4103
Variance:	acc: 0.0001	loss: 0.0008
