0.050 quantile:	acc: 0.9411	loss: 0.1900
0.100 quantile:	acc: 0.9432	loss: 0.1936
0.150 quantile:	acc: 0.9443	loss: 0.1962
0.200 quantile:	acc: 0.9452	loss: 0.1983
0.250 quantile:	acc: 0.9459	loss: 0.2003
0.300 quantile:	acc: 0.9465	loss: 0.2022
0.350 quantile:	acc: 0.9470	loss: 0.2039
0.400 quantile:	acc: 0.9475	loss: 0.2057
0.450 quantile:	acc: 0.9479	loss: 0.2075
0.500 quantile:	acc: 0.9483	loss: 0.2091
0.550 quantile:	acc: 0.9487	loss: 0.2109
0.600 quantile:	acc: 0.9491	loss: 0.2130
0.650 quantile:	acc: 0.9494	loss: 0.2152
0.700 quantile:	acc: 0.9498	loss: 0.2175
0.750 quantile:	acc: 0.9502	loss: 0.2201
0.800 quantile:	acc: 0.9507	loss: 0.2232
0.850 quantile:	acc: 0.9512	loss: 0.2271
0.900 quantile:	acc: 0.9517	loss: 0.2321
0.950 quantile:	acc: 0.9525	loss: 0.2403
Expectation:	acc: 0.9477	loss: 0.2115
Variance:	acc: 0.0000	loss: 0.0003
