0.050 quantile:	acc: 0.7395	loss: 0.4683
0.100 quantile:	acc: 0.7631	loss: 0.4883
0.150 quantile:	acc: 0.7862	loss: 0.5027
0.200 quantile:	acc: 0.8024	loss: 0.5156
0.250 quantile:	acc: 0.8126	loss: 0.5271
0.300 quantile:	acc: 0.8195	loss: 0.5378
0.350 quantile:	acc: 0.8248	loss: 0.5480
0.400 quantile:	acc: 0.8295	loss: 0.5580
0.450 quantile:	acc: 0.8332	loss: 0.5685
0.500 quantile:	acc: 0.8369	loss: 0.5795
0.550 quantile:	acc: 0.8403	loss: 0.5905
0.600 quantile:	acc: 0.8445	loss: 0.6023
0.650 quantile:	acc: 0.8508	loss: 0.6147
0.700 quantile:	acc: 0.8609	loss: 0.6285
0.750 quantile:	acc: 0.8706	loss: 0.6455
0.800 quantile:	acc: 0.8800	loss: 0.6633
0.850 quantile:	acc: 0.8874	loss: 0.6868
0.900 quantile:	acc: 0.8942	loss: 0.7193
0.950 quantile:	acc: 0.9008	loss: 0.7714
Expectation:	acc: 0.8336	loss: 0.5962
Variance:	acc: 0.0024	loss: 0.0106
