0.050 quantile:	acc: 0.9292	loss: 0.2184
0.100 quantile:	acc: 0.9353	loss: 0.2244
0.150 quantile:	acc: 0.9377	loss: 0.2291
0.200 quantile:	acc: 0.9393	loss: 0.2328
0.250 quantile:	acc: 0.9404	loss: 0.2365
0.300 quantile:	acc: 0.9413	loss: 0.2396
0.350 quantile:	acc: 0.9421	loss: 0.2430
0.400 quantile:	acc: 0.9428	loss: 0.2464
0.450 quantile:	acc: 0.9434	loss: 0.2496
0.500 quantile:	acc: 0.9440	loss: 0.2530
0.550 quantile:	acc: 0.9445	loss: 0.2563
0.600 quantile:	acc: 0.9451	loss: 0.2600
0.650 quantile:	acc: 0.9456	loss: 0.2646
0.700 quantile:	acc: 0.9462	loss: 0.2690
0.750 quantile:	acc: 0.9468	loss: 0.2736
0.800 quantile:	acc: 0.9474	loss: 0.2800
0.850 quantile:	acc: 0.9480	loss: 0.2878
0.900 quantile:	acc: 0.9488	loss: 0.2985
0.950 quantile:	acc: 0.9498	loss: 0.3168
Expectation:	acc: 0.9416	loss: 0.2586
Variance:	acc: 0.0001	loss: 0.0011
