0.050 quantile:	acc: 0.2244	loss: 3.7502
0.100 quantile:	acc: 0.2584	loss: 4.3052
0.150 quantile:	acc: 0.2805	loss: 4.7473
0.200 quantile:	acc: 0.2981	loss: 5.1336
0.250 quantile:	acc: 0.3144	loss: 5.4949
0.300 quantile:	acc: 0.3276	loss: 5.8460
0.350 quantile:	acc: 0.3400	loss: 6.1812
0.400 quantile:	acc: 0.3528	loss: 6.5140
0.450 quantile:	acc: 0.3643	loss: 6.8802
0.500 quantile:	acc: 0.3775	loss: 7.2394
0.550 quantile:	acc: 0.3893	loss: 7.6218
0.600 quantile:	acc: 0.4009	loss: 8.0227
0.650 quantile:	acc: 0.4127	loss: 8.4870
0.700 quantile:	acc: 0.4262	loss: 9.0566
0.750 quantile:	acc: 0.4394	loss: 9.6484
0.800 quantile:	acc: 0.4545	loss: 10.3751
0.850 quantile:	acc: 0.4727	loss: 11.2218
0.900 quantile:	acc: 0.4968	loss: 12.4306
0.950 quantile:	acc: 0.5293	loss: 14.7693
Expectation:	acc: 0.3769	loss: 7.9777
Variance:	acc: 0.0084	loss: 12.7158
