0.050 quantile:	acc: 0.9499	loss: 0.1553
0.100 quantile:	acc: 0.9512	loss: 0.1576
0.150 quantile:	acc: 0.9519	loss: 0.1594
0.200 quantile:	acc: 0.9525	loss: 0.1608
0.250 quantile:	acc: 0.9530	loss: 0.1620
0.300 quantile:	acc: 0.9534	loss: 0.1631
0.350 quantile:	acc: 0.9537	loss: 0.1642
0.400 quantile:	acc: 0.9540	loss: 0.1655
0.450 quantile:	acc: 0.9543	loss: 0.1666
0.500 quantile:	acc: 0.9546	loss: 0.1678
0.550 quantile:	acc: 0.9549	loss: 0.1689
0.600 quantile:	acc: 0.9551	loss: 0.1701
0.650 quantile:	acc: 0.9554	loss: 0.1713
0.700 quantile:	acc: 0.9557	loss: 0.1727
0.750 quantile:	acc: 0.9560	loss: 0.1743
0.800 quantile:	acc: 0.9563	loss: 0.1763
0.850 quantile:	acc: 0.9567	loss: 0.1787
0.900 quantile:	acc: 0.9571	loss: 0.1815
0.950 quantile:	acc: 0.9577	loss: 0.1871
Expectation:	acc: 0.9543	loss: 0.1689
Variance:	acc: 0.0000	loss: 0.0001
