0.050 quantile:	acc: 0.6771	loss: 0.5524
0.100 quantile:	acc: 0.7167	loss: 0.5724
0.150 quantile:	acc: 0.7310	loss: 0.5877
0.200 quantile:	acc: 0.7393	loss: 0.6010
0.250 quantile:	acc: 0.7446	loss: 0.6130
0.300 quantile:	acc: 0.7499	loss: 0.6234
0.350 quantile:	acc: 0.7552	loss: 0.6337
0.400 quantile:	acc: 0.7643	loss: 0.6433
0.450 quantile:	acc: 0.7780	loss: 0.6536
0.500 quantile:	acc: 0.7900	loss: 0.6639
0.550 quantile:	acc: 0.7990	loss: 0.6750
0.600 quantile:	acc: 0.8058	loss: 0.6855
0.650 quantile:	acc: 0.8113	loss: 0.6971
0.700 quantile:	acc: 0.8163	loss: 0.7094
0.750 quantile:	acc: 0.8208	loss: 0.7245
0.800 quantile:	acc: 0.8254	loss: 0.7415
0.850 quantile:	acc: 0.8332	loss: 0.7618
0.900 quantile:	acc: 0.8600	loss: 0.7906
0.950 quantile:	acc: 0.8859	loss: 0.8327
Expectation:	acc: 0.7836	loss: 0.6752
Variance:	acc: 0.0034	loss: 0.0080
