0.050 quantile:	acc: 0.9261	loss: 0.2046
0.100 quantile:	acc: 0.9346	loss: 0.2108
0.150 quantile:	acc: 0.9379	loss: 0.2155
0.200 quantile:	acc: 0.9399	loss: 0.2193
0.250 quantile:	acc: 0.9412	loss: 0.2228
0.300 quantile:	acc: 0.9424	loss: 0.2263
0.350 quantile:	acc: 0.9433	loss: 0.2294
0.400 quantile:	acc: 0.9441	loss: 0.2325
0.450 quantile:	acc: 0.9448	loss: 0.2360
0.500 quantile:	acc: 0.9455	loss: 0.2391
0.550 quantile:	acc: 0.9461	loss: 0.2427
0.600 quantile:	acc: 0.9467	loss: 0.2464
0.650 quantile:	acc: 0.9473	loss: 0.2506
0.700 quantile:	acc: 0.9480	loss: 0.2555
0.750 quantile:	acc: 0.9486	loss: 0.2608
0.800 quantile:	acc: 0.9492	loss: 0.2671
0.850 quantile:	acc: 0.9500	loss: 0.2757
0.900 quantile:	acc: 0.9508	loss: 0.2875
0.950 quantile:	acc: 0.9521	loss: 0.3087
Expectation:	acc: 0.9424	loss: 0.2461
Variance:	acc: 0.0002	loss: 0.0014
