0.050 quantile:	acc: 0.2742	loss: 2.5794
0.100 quantile:	acc: 0.3060	loss: 2.9928
0.150 quantile:	acc: 0.3289	loss: 3.2411
0.200 quantile:	acc: 0.3501	loss: 3.4303
0.250 quantile:	acc: 0.3668	loss: 3.6309
0.300 quantile:	acc: 0.3800	loss: 3.7837
0.350 quantile:	acc: 0.3933	loss: 3.9604
0.400 quantile:	acc: 0.4034	loss: 4.1736
0.450 quantile:	acc: 0.4159	loss: 4.3280
0.500 quantile:	acc: 0.4270	loss: 4.5086
0.550 quantile:	acc: 0.4404	loss: 4.7068
0.600 quantile:	acc: 0.4523	loss: 4.8878
0.650 quantile:	acc: 0.4633	loss: 5.1475
0.700 quantile:	acc: 0.4736	loss: 5.4023
0.750 quantile:	acc: 0.4872	loss: 5.6624
0.800 quantile:	acc: 0.4999	loss: 5.9505
0.850 quantile:	acc: 0.5158	loss: 6.5480
0.900 quantile:	acc: 0.5316	loss: 7.1683
0.950 quantile:	acc: 0.5656	loss: 8.1215
Expectation:	acc: 0.4243	loss: 4.8272
Variance:	acc: 0.0081	loss: 3.0378
